% Model,Varennes_GD.mph
% Version,COMSOL 5.2.1.262
% Date,"Nov 18 2020, 08:56"
% Table,Tcalc - 
% Time (d),"Température (degC), EWT","Température (degC), LWT","Charge hydraulique (m), Charge hydraulique au puits"
6.2677396038091775,13.333502289302885,13.435209164499895,213.09680609745928
6.269128492698067,13.334385108576782,13.438152568113708,213.0968612697064
6.270517381586956,13.335198911627117,13.441578491891221,213.09691106378514
6.271906270475845,13.335708960450916,13.435345753172498,213.09693126012124
6.273295159364733,13.336160454256913,13.43654181806238,213.09695106742916
6.274684048253622,13.336110503129646,13.420046168427973,213.09692224612283
6.276072937142511,13.335987126508996,13.416446897915364,213.09689283257458
6.2774618260314,13.335964052391375,13.419499054672428,213.0968860208615
6.278850714920289,13.335725376081768,13.41311045643431,213.0968690884477
6.280239603809178,13.335226450933192,13.402796794858489,213.09682972689083
6.281628492698067,13.33454587864179,13.392185399037317,213.0967717675892
6.283017381586956,13.333922550889667,13.38875722974501,213.09672135043243
6.284406270475844,13.33349368437922,13.39132920127571,213.09669505876434
6.285795159364733,13.33273177780444,13.36930058456926,213.09663169808792
6.287184048253622,13.332032512314356,13.373039209566628,213.0965717535641
6.288572937142511,13.331443510120494,13.362672556191228,213.09650295896378
6.2899618260314,13.330794187807385,13.352780147418741,213.09642301857275
6.291350714920289,13.33037588238949,13.35154992646352,213.0963584311789
6.292739603809178,13.330211473545376,13.353521965747802,213.09631481163444
6.294128492698067,13.329926726495273,13.343786896856898,213.09625150789168
6.295517381586955,13.32946847889582,13.330641031214839,213.09616008541525
6.296906270475844,13.329466770793658,13.341857971796742,213.09611774119514
6.298295159364733,13.329697990597424,13.350309138979185,213.09610810591667
6.2996840482536225,13.329821661509015,13.350159134066075,213.09609457729
6.301072937142511,13.329461597584839,13.335128634589807,213.0960315892669
6.3024618260314,13.328980372331444,13.329612030166174,213.09595774728197
6.303850714920289,13.328573198202037,13.332162182823708,213.09590362726786
6.305239603809178,13.327964754474351,13.327245587584741,213.0958448863969
6.306628492698066,13.326927419433275,13.313202377305117,213.0957541123645
6.308017381586955,13.326014275391174,13.317914944935524,213.09569191413746
6.3094062704758445,13.324576279144708,13.2991083860623,213.09558717146845
6.310795159364734,13.323177214918019,13.299746035888234,213.09550215060324
6.312184048253622,13.321819889811309,13.300738156670036,213.09543663004345
6.313572937142511,13.320867739559844,13.318431596365542,213.09543233484382
6.3149618260314,13.319622160299957,13.314690554017545,213.09541225336744
6.316350714920289,13.318053506483466,13.306661055824463,213.0953619801364
6.317739603809177,13.31672316161223,13.315580599733323,213.09533849055427
6.319128492698066,13.315320675368582,13.314694430826364,213.09531181377614
6.3205173815869555,13.313479686084634,13.2985135837734,213.09523728301707
6.321906270475845,13.312012550399572,13.309165506670752,213.09520273803568
6.323295159364734,13.310629870868695,13.312032908515164,213.0951819032073
6.324684048253622,13.309006910090204,13.303584146474691,213.09513623377876
6.326072937142511,13.30746642614605,13.304676698918797,213.09509695533197
6.3274618260314,13.305799446521462,13.297608806754681,213.0950417377359
6.328850714920289,13.304232182312205,13.298826025553979,213.0949977047016
6.3302396038091775,13.302809002017739,13.303055002171845,213.0949725170769
6.331628492698067,13.301199365963669,13.296008180162062,213.0949288601705
6.333017381586956,13.2995048866062,13.290695927491868,213.0948739223755
6.334406270475845,13.297766339311977,13.285684723705174,213.09481268025445
6.335795159364733,13.295879145087099,13.27572834042445,213.09473361021355
6.337184048253622,13.294248254039871,13.280672193431883,213.09468368432647
6.338572937142511,13.292522090124066,13.274124558771632,213.0946249402404
6.3399618260314,13.290675738307982,13.26554852258272,213.0945504924118
6.341350714920289,13.288686082930951,13.253570140898717,213.09445418715
6.342739603809178,13.286784041418912,13.250367754225124,213.09436375593748
6.344128492698067,13.284982222216001,13.246432654768512,213.0942815792901
6.345517381586956,13.283510373468289,13.259476655983747,213.0942401873083
6.346906270475844,13.282081401319203,13.254192480017878,213.09420681086576
6.348295159364733,13.280618750837732,13.253470473275229,213.09416906140652
6.349684048253622,13.279455362812712,13.26223197117588,213.09415449483367
6.351072937142511,13.277675742294946,13.237622072430327,213.0940649660275
6.3524618260314,13.276435459145432,13.252941141556732,213.09402948778822
6.353850714920289,13.275696439314856,13.271820915663568,213.0940535604824
6.355239603809178,13.274802670276074,13.272906290216099,213.0940694137643
6.356628492698067,13.27400178601107,13.281528663339941,213.09409483830402
6.358017381586955,13.272942321433675,13.275383467376855,213.09408691248373
6.359406270475844,13.2716263671079,13.266256421752416,213.09404509043878
6.360795159364733,13.27030070578013,13.26405703395153,213.09400072256895
6.3621840482536225,13.268866142651575,13.258487878571032,213.09394870153002
6.363572937142511,13.267727107799033,13.269587551992743,213.09393874660483
6.3649618260314,13.266793848198517,13.281732493407446,213.0939651154436
6.366350714920289,13.26535630265198,13.267191650542884,213.09393972737735
6.367739603809178,13.263693321766254,13.25817889619367,213.0938862388845
6.369128492698066,13.262206516241974,13.261022988891796,213.0938496806165
6.370517381586955,13.260889271213387,13.266251727249994,213.0938366007634
6.3719062704758445,13.259647889167695,13.270066158100747,213.09383639705425
6.373295159364734,13.25812103551732,13.258856153683894,213.09380080801435
6.374684048253622,13.256815486349808,13.26333577634449,213.09378103479432
6.376072937142511,13.255607647622469,13.263833662663899,213.09376571523893
6.3774618260314,13.254317841175862,13.257632355641874,213.09373378828744
6.378850714920289,13.252966094000726,13.249881265228737,213.09368383965608
6.380239603809177,13.251443217227859,13.235717566104768,213.09360285853987
6.381628492698066,13.25014501482002,13.235874442829811,213.0935399065865
6.3830173815869555,13.249312847675753,13.247146060925331,213.0935250384604
6.384406270475845,13.248559923801565,13.250904481146904,213.09352181479952
6.385795159364734,13.247676946533318,13.245316092385792,213.09350134512465
6.387184048253622,13.24688383429833,13.2464611253626,213.09348106207895
6.388572937142511,13.245890048601495,13.236076250850772,213.09343080785885
6.3899618260314,13.24496054040145,13.23462378808739,213.09338323547917
6.391350714920289,13.243597458815032,13.213993215835501,213.0932858478778
6.3927396038091775,13.242340668280576,13.210187785447488,213.0931969934054
6.394128492698067,13.241206343537101,13.209859898393574,213.09312836574225
6.395517381586956,13.240108892246951,13.208674741518678,213.0930717156289
6.396906270475845,13.239135556254098,13.212472743132139,213.0930355870117
6.398295159364733,13.238119315459585,13.211186944947713,213.09299913532462
6.399684048253622,13.23680986348694,13.199510073340718,213.09293074438105
6.401072937142511,13.235722250429717,13.204808401702962,213.09288561082488
6.4024618260314,13.23436979341335,13.193526916104247,213.09281465953447
6.403850714920289,13.232548493838806,13.171277103030945,213.09269046313176
6.405239603809178,13.230969435229042,13.177379455226458,213.09259339194497
6.406628492698067,13.229348564148495,13.162549366142684,213.09249387955228
6.408017381586956,13.227471226301475,13.154313146056097,213.09238718678657
6.409406270475844,13.225969230512135,13.163530700548847,213.09232575443616
6.410795159364733,13.22426512553426,13.15473584417606,213.09224883856456
6.412184048253622,13.222450750513019,13.148573350248398,213.09216286489252
6.413572937142511,13.220891463123053,13.155926387895363,213.0921089167755
6.4149618260314,13.219778202192856,13.1747491617038,213.09211362640085
6.416350714920289,13.218522216995893,13.172989793051897,213.0921096347169
6.417739603809178,13.216941789620705,13.164070738947999,213.09207343082065
6.419128492698067,13.21535569980307,13.167238086694113,213.09202719966922
6.420517381586955,13.213628122935347,13.158478153101214,213.09195770540336
6.421906270475844,13.211738017466871,13.15081071668385,213.0918771684215
6.423295159364733,13.209822263423746,13.14713266193695,213.0918003694114
6.4246840482536225,13.207779322964825,13.139587752049579,213.0917161211783
6.426072937142511,13.206080216670102,13.15069470796061,213.09167801050447
6.4274618260314,13.204440382204837,13.155445090637045,213.09165830442714
6.428850714920289,13.202620766118798,13.152120790578351,213.09162589940235
6.430239603809178,13.200836483150397,13.15480118008918,213.0915987850645
6.431628492698066,13.198943073270925,13.151659955793605,213.09156114859545
6.433017381586955,13.19726368365491,13.160517755438434,213.0915496733447
6.4344062704758445,13.195160856733594,13.145251135556236,213.09149200997336
6.435795159364734,13.19325650910639,13.150106857405433,213.0914533019382
6.437184048253622,13.191374335028229,13.148535978884354,213.09141563328197
6.438572937142511,13.189500031393038,13.146812759523755,213.09137722637416
6.4399618260314,13.187909811099644,13.15516249976622,213.09136648437797
6.441350714920289,13.186418736412577,13.158529029102738,213.09136352965692
6.442739603809177,13.18449243603601,13.140202160881131,213.0913030910404
6.444128492698066,13.182766224560567,13.141281060877645,213.0912520046013
6.4455173815869555,13.18121571568986,13.143113589778352,213.09121590885985
6.446906270475845,13.179453968773032,13.131341201706789,213.09115274906358
6.448295159364734,13.178073376103441,13.142025272610397,213.09112998943175
6.449684048253622,13.176897117867384,13.149223856733613,213.09113108835714
6.451072937142511,13.175527638859705,13.143160894103971,213.09110988888844
6.4524618260314,13.173802721716527,13.126627637634044,213.0910392774496
6.453850714920289,13.172224054488368,13.128499778851562,213.09097798975847
6.4552396038091775,13.170710585494362,13.121577234581764,213.0909170060852
